,name,latitude,longitude,cables
792,"Coleraine, United Kingdom",55.130733,-6.676187,"[{'id': 'gtt-atlantic', 'name': 'GTT Atlantic', 'cable_id': 1080.0}]"
793,"Tachognya Beach, Tinian, Northern Mariana Islands",14.958767,145.629258,"[{'id': 'atisa', 'name': 'Atisa', 'cable_id': 1874.0}]"
794,"Helsingborg, Sweden",56.043843,12.695862,"[{'id': 'denmark-sweden-15', 'name': 'Denmark-Sweden 15', 'cable_id': 1259.0}, {'id': 'denmark-sweden-18', 'name': 'Denmark-Sweden 18', 'cable_id': 1731.0}, {'id': 'scandinavian-ring-north', 'name': 'Scandinavian Ring North', 'cable_id': 1544.0}]"
795,"Condado Beach, PR, United States",18.459901,-66.077953,"[{'id': 'taino-carib', 'name': 'Taino-Carib', 'cable_id': 1229.0}]"
796,"Le Lamentin, Martinique",14.615542,-61.094264,"[{'id': 'americas-ii', 'name': 'Americas-II', 'cable_id': 1148.0}, {'id': 'eastern-caribbean-fiber-system-ecfs', 'name': 'Eastern Caribbean Fiber System (ECFS)', 'cable_id': 1290.0}, {'id': 'southern-caribbean-fiber', 'name': 'Southern Caribbean Fiber', 'cable_id': 1619.0}]"
797,"Cotonou, Benin",6.356574,2.439922,"[{'id': 'africa-coast-to-europe-ace', 'name': 'Africa Coast to Europe (ACE)', 'cable_id': 1629.0}, {'id': 'sat-3wasc', 'name': 'SAT-3/WASC', 'cable_id': 1219.0}]"
798,"Doha, Qatar",25.294346,51.519367,"[{'id': 'asia-africa-europe-1-aae-1', 'name': 'Asia Africa Europe-1 (AAE-1)', 'cable_id': 1739.0}, {'id': 'falcon', 'name': 'FALCON', 'cable_id': 1346.0}, {'id': 'fiber-optic-gulf-fog', 'name': 'Fiber Optic Gulf (FOG)', 'cable_id': 1209.0}, {'id': 'qatar-u-a-e-submarine-cable-system', 'name': 'Qatar-U.A.E. Submarine Cable System', 'cable_id': 1254.0}]"
799,"Arutua, French Polynesia",-15.2899,-146.786154,"[{'id': 'natitua', 'name': 'NATITUA', 'cable_id': 1916.0}]"
800,"San Jose, Philippines",12.362626,121.050095,"[{'id': 'boracay-palawan-submarine-cable-system', 'name': 'Boracay-Palawan Submarine Cable System', 'cable_id': 1781.0}]"
801,"St. Thomas, Virgin Islands (U.S.)",18.324513,-64.904418,"[{'id': 'pan-american-pan-am', 'name': 'Pan American (PAN-AM)', 'cable_id': 1073.0}]"
802,"Toamasina, Madagascar",-18.146173,49.400325,"[{'id': 'lower-indian-ocean-network-lion', 'name': 'Lower Indian Ocean Network (LION)', 'cable_id': 1594.0}]"
803,"Tuasivi, Samoa",-13.670589,-172.178161,"[{'id': 'tui-samoa', 'name': 'Tui-Samoa', 'cable_id': 1855.0}]"
804,"Qalhat, Oman",23.615098,58.591043,"[{'id': 'seamewe-5', 'name': 'SeaMeWe-5', 'cable_id': 1559.0}, {'id': 'tata-tgn-gulf', 'name': 'Tata TGN-Gulf', 'cable_id': 1631.0}]"
805,"Needham’s Point, Barbados",13.078788,-59.612722,"[{'id': 'southern-caribbean-fiber', 'name': 'Southern Caribbean Fiber', 'cable_id': 1619.0}]"
806,"Qingdao, China",36.087077,120.342576,"[{'id': 'eac-c2c', 'name': 'EAC-C2C', 'cable_id': 1592.0}, {'id': 'trans-pacific-express-tpe-cable-system', 'name': 'Trans-Pacific Express (TPE) Cable System', 'cable_id': 1513.0}]"
807,"Civitavecchia, Italy",42.091127,11.796839,"[{'id': 'janna', 'name': 'Janna', 'cable_id': 1729.0}]"
808,"Hao, French Polynesia",-18.215753,-140.90809,"[{'id': 'natitua', 'name': 'NATITUA', 'cable_id': 1916.0}]"
809,"Canterbury, New Zealand",-43.494184,171.707371,"[{'id': 'aqualink', 'name': 'Aqualink', 'cable_id': 1487.0}]"
810,"Sao Mateus, Portugal",38.432291,-28.461235,"[{'id': 'azores-fiber-optic-system-afos', 'name': 'Azores Fiber Optic System (AFOS)', 'cable_id': 1801.0}]"
811,"Huahine, French Polynesia",-16.730061,-151.000068,"[{'id': 'honotua', 'name': 'Honotua', 'cable_id': 1556.0}]"
812,"Carrickfergus, United Kingdom",54.713668,-5.80817,"[{'id': 'sirius-north', 'name': 'Sirius North', 'cable_id': 1754.0}]"
813,"Carcavelos, Portugal",38.690165,-9.331557,"[{'id': 'africa-coast-to-europe-ace', 'name': 'Africa Coast to Europe (ACE)', 'cable_id': 1629.0}, {'id': 'atlantis-2', 'name': 'Atlantis-2', 'cable_id': 1045.0}, {'id': 'bugio', 'name': 'BUGIO', 'cable_id': 1443.0}, {'id': 'columbus-iii', 'name': 'Columbus-III', 'cable_id': 1046.0}]"
814,"St. David’s, Bermuda",32.312238,-64.769506,"[{'id': 'caribbean-bermuda-u-s-cbus', 'name': 'Caribbean-Bermuda U.S. (CBUS)', 'cable_id': 1634.0}, {'id': 'gemini-bermuda', 'name': 'Gemini Bermuda', 'cable_id': 1551.0}, {'id': 'globenet', 'name': 'GlobeNet', 'cable_id': 1076.0}]"
815,"Rangiroa, French Polynesia",-15.116219,-147.651309,"[{'id': 'natitua', 'name': 'NATITUA', 'cable_id': 1916.0}]"
816,"Williamsport, Alaska, United States",59.682403,-153.632147,"[{'id': 'terra-sw', 'name': 'TERRA SW', 'cable_id': 1693.0}]"
817,"Seydisfjordur, Iceland",65.251346,-14.018029,"[{'id': 'farice-1', 'name': 'FARICE-1', 'cable_id': 1240.0}]"
818,"Cabo Espiritu Santo, Argentina",-52.658901,-68.605784,"[{'id': 'arsat-submarine-fiber-optic-cable', 'name': 'ARSAT Submarine Fiber Optic Cable', 'cable_id': 1871.0}]"
819,"Douglas, Isle of Man",54.150277,-4.480875,"[{'id': 'e-llan', 'name': 'E-LLAN', 'cable_id': 1753.0}]"
820,"Cayeux-sur-Mer, France",50.178806,1.493438,"[{'id': 'circe-south', 'name': 'Circe South', 'cable_id': 1323.0}]"
821,"Ostend, Belgium",51.231125,2.912676,"[{'id': 'seamewe-3', 'name': 'SeaMeWe-3', 'cable_id': 1031.0}, {'id': 'tangerine', 'name': 'Tangerine', 'cable_id': 1324.0}]"
822,"Plymouth, Montserrat",16.706569,-62.215699,"[{'id': 'eastern-caribbean-fiber-system-ecfs', 'name': 'Eastern Caribbean Fiber System (ECFS)', 'cable_id': 1290.0}]"
823,"Punta Carnero, Ecuador",-2.272914,-80.914433,"[{'id': 'pan-american-pan-am', 'name': 'Pan American (PAN-AM)', 'cable_id': 1073.0}, {'id': 'south-america-1-sam-1', 'name': 'South America-1 (SAm-1)', 'cable_id': 1083.0}]"
824,"Al Hudaydah, Yemen",14.685562,43.008531,"[{'id': 'falcon', 'name': 'FALCON', 'cable_id': 1346.0}, {'id': 'seamewe-5', 'name': 'SeaMeWe-5', 'cable_id': 1559.0}]"
825,"Pozzallo, Italy",36.73372,14.853869,"[{'id': 'melita-1', 'name': 'Melita 1', 'cable_id': 1602.0}]"
826,"Bangga, Indonesia",-1.600283,123.527535,"[{'id': 'palapa-ring-middle', 'name': 'Palapa Ring Middle', 'cable_id': 1940.0}]"
827,"Kårstø, Norway",59.279266,5.524381,"[{'id': 'tampnet-offshore-foc-network', 'name': 'Tampnet Offshore FOC Network', 'cable_id': 1203.0}]"
828,"Korsor, Denmark",55.325752,11.149379,"[{'id': 'globalconnect-3-gc3', 'name': 'GlobalConnect 3 (GC3)', 'cable_id': 1761.0}]"
829,"Natal, Brazil",-5.794836,-35.211183,"[{'id': 'brazilian-festoon', 'name': 'Brazilian Festoon', 'cable_id': 1888.0}]"
830,"Umeå, Sweden",63.82587,20.262948,"[{'id': 'botnia', 'name': 'Botnia', 'cable_id': 1271.0}]"
831,"Beverwijk, Netherlands",52.486313,4.656901,"[{'id': 'atlantic-crossing-1-ac-1', 'name': 'Atlantic Crossing-1 (AC-1)', 'cable_id': 1143.0}]"
832,"Westbury, NY, United States",40.757107,-73.586824,"[{'id': 'wall-li', 'name': 'WALL-LI', 'cable_id': 1926.0}]"
833,"Melaka, Malaysia",2.273177,102.220905,"[{'id': 'batam-dumai-melaka-bdm-cable-system', 'name': 'Batam Dumai Melaka (BDM) Cable System', 'cable_id': 1648.0}, {'id': 'dumai-melaka-cable-system', 'name': 'Dumai-Melaka Cable System', 'cable_id': 1350.0}, {'id': 'seamewe-4', 'name': 'SeaMeWe-4', 'cable_id': 1035.0}, {'id': 'seamewe-5', 'name': 'SeaMeWe-5', 'cable_id': 1559.0}]"
834,"Saints Bay, United Kingdom",49.423326,-2.558025,"[{'id': 'guernsey-jersey-4', 'name': 'Guernsey-Jersey-4', 'cable_id': 1702.0}, {'id': 'high-capacity-undersea-guernsey-optical-fibre-hugo', 'name': 'High-capacity Undersea Guernsey Optical-fibre (HUGO)', 'cable_id': 1697.0}]"
835,"Dartmouth, United Kingdom",50.351743,-3.578385,"[{'id': 'uk-channel-islands-7', 'name': 'UK-Channel Islands-7', 'cable_id': 1703.0}]"
836,"Ishikari, Japan",43.17118,141.315393,"[{'id': 'hokkaido-sakhalin-cable-system-hscs', 'name': 'Hokkaido-Sakhalin Cable System (HSCS)', 'cable_id': 1528.0}]"
837,"Inverloch, Australia",-38.633444,145.729454,"[{'id': 'bass-strait-2', 'name': 'Bass Strait-2', 'cable_id': 1492.0}]"
838,"Willemstad, Curaçao",12.095316,-68.896604,"[{'id': 'arcos', 'name': 'ARCOS', 'cable_id': 1078.0}, {'id': 'alonso-de-ojeda', 'name': 'Alonso de Ojeda', 'cable_id': 1289.0}, {'id': 'americas-ii', 'name': 'Americas-II', 'cable_id': 1148.0}, {'id': 'amerigo-vespucci', 'name': 'Amerigo Vespucci', 'cable_id': 1494.0}, {'id': 'deep-blue-cable', 'name': 'Deep Blue Cable', 'cable_id': 1913.0}, {'id': 'eclink', 'name': 'ECLink', 'cable_id': 1532.0}, {'id': 'jerry-newton', 'name': 'Jerry Newton', 'cable_id': 1774.0}]"
839,"Hiva Oa, French Polynesia",-9.754673,-139.021125,"[{'id': 'natitua', 'name': 'NATITUA', 'cable_id': 1916.0}]"
840,"Bandon, Oregon, United States",43.118556,-124.408235,"[{'id': 'faster', 'name': 'FASTER', 'cable_id': 1794.0}]"
841,"Satun, Thailand",6.613214,100.066121,"[{'id': 'asia-africa-europe-1-aae-1', 'name': 'Asia Africa Europe-1 (AAE-1)', 'cable_id': 1739.0}, {'id': 'flag-europe-asia-fea', 'name': 'FLAG Europe-Asia (FEA)', 'cable_id': 1027.0}, {'id': 'seamewe-3', 'name': 'SeaMeWe-3', 'cable_id': 1031.0}, {'id': 'seamewe-4', 'name': 'SeaMeWe-4', 'cable_id': 1035.0}]"
842,"Blackwaterfoot, United Kingdom",55.501948,-5.332096,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
843,South Arne,56.078291,4.228386,"[{'id': 'cantat-3', 'name': 'CANTAT-3', 'cable_id': 1737.0}]"
844,"Thinadhoo, Maldives",0.531088,72.997677,"[{'id': 'nationwide-submarine-cable-ooredoo-maldives-nascom', 'name': 'Nationwide Submarine Cable Ooredoo Maldives (NaSCOM)', 'cable_id': 1868.0}]"
845,"Nakhodka, Russia",42.812306,132.874015,"[{'id': 'russia-japan-cable-network-rjcn', 'name': 'Russia-Japan Cable Network (RJCN)', 'cable_id': 1518.0}]"
846,"Norrtalge, Sweden",59.759661,18.701328,"[{'id': 'sweden-finland-4-sfs-4', 'name': 'Sweden-Finland 4 (SFS-4)', 'cable_id': 1207.0}]"
847,"Boca Raton, Florida, United States",26.350327,-80.088945,"[{'id': 'bahamas-internet-cable-system-bics', 'name': 'Bahamas Internet Cable System (BICS)', 'cable_id': 1232.0}, {'id': 'colombia-florida-subsea-fiber-cfx-1', 'name': 'Colombia-Florida Subsea Fiber (CFX-1)', 'cable_id': 1554.0}, {'id': 'deep-blue-cable', 'name': 'Deep Blue Cable', 'cable_id': 1913.0}, {'id': 'globenet', 'name': 'GlobeNet', 'cable_id': 1076.0}, {'id': 'monet', 'name': 'Monet', 'cable_id': 1787.0}, {'id': 'south-america-1-sam-1', 'name': 'South America-1 (SAm-1)', 'cable_id': 1083.0}]"
848,"Flying Fish Cove, Christmas Island",-10.437363,105.697075,"[{'id': 'australia-singapore-cable-asc', 'name': 'Australia-Singapore Cable (ASC)', 'cable_id': 1683.0}]"
849,"Gwador, Pakistan",25.132297,62.325026,"[{'id': 'peace-cable', 'name': 'PEACE Cable', 'cable_id': 1923.0}, {'id': 'silk-route-gateway-srg-1', 'name': 'Silk Route Gateway (SRG-1)', 'cable_id': 1849.0}]"
850,"Keawaula, Hawaii, United States",21.425634,-158.151725,"[{'id': 'american-samoa-hawaii-ash', 'name': 'American Samoa-Hawaii (ASH)', 'cable_id': 1600.0}, {'id': 'asia-america-gateway-aag-cable-system', 'name': 'Asia-America Gateway (AAG) Cable System', 'cable_id': 1507.0}, {'id': 'telstra-endeavour', 'name': 'Telstra Endeavour', 'cable_id': 1526.0}]"
851,"Shanghai, China",31.247504,121.472458,"[{'id': 'eac-c2c', 'name': 'EAC-C2C', 'cable_id': 1592.0}, {'id': 'flag-europe-asia-fea', 'name': 'FLAG Europe-Asia (FEA)', 'cable_id': 1027.0}, {'id': 'seamewe-3', 'name': 'SeaMeWe-3', 'cable_id': 1031.0}]"
852,"Pa Li, Taiwan",25.149985,121.3832,"[{'id': 'eac-c2c', 'name': 'EAC-C2C', 'cable_id': 1592.0}]"
853,"Tripoli, Lebanon",34.439422,35.85912,"[{'id': 'imewe', 'name': 'IMEWE', 'cable_id': 1536.0}]"
854,"Sventoji, Lithuania",56.028291,21.082382,"[{'id': 'bcs-east', 'name': 'BCS East', 'cable_id': 1611.0}, {'id': 'bcs-east-west-interlink', 'name': 'BCS East-West Interlink', 'cable_id': 1222.0}]"
855,"Melkbosstrand, South Africa",-33.72722,18.445762,"[{'id': 'safe', 'name': 'SAFE', 'cable_id': 1220.0}, {'id': 'sat-3wasc', 'name': 'SAT-3/WASC', 'cable_id': 1219.0}]"
856,"Rockly Bay, Trinidad and Tobago",11.182451,-60.735341,"[{'id': 'deep-blue-cable', 'name': 'Deep Blue Cable', 'cable_id': 1913.0}]"
857,"Kaliko, Haiti",18.864588,-72.608711,"[{'id': 'fibralink', 'name': 'Fibralink', 'cable_id': 1361.0}]"
858,"Alexandria, Australia",-33.913988,151.196248,"[{'id': 'southern-cross-cable-network-sccn', 'name': 'Southern Cross Cable Network (SCCN)', 'cable_id': 1009.0}]"
859,"Kihei, Maui, HI, United States",20.782153,-156.463103,"[{'id': 'hics-hawaii-inter-island-cable-system', 'name': 'HICS (Hawaii Inter-Island Cable System)', 'cable_id': 1455.0}, {'id': 'hifn-hawaii-island-fibre-network', 'name': 'HIFN (Hawaii Island Fibre Network)', 'cable_id': 1456.0}]"
860,"Las Toninas, Argentina",-36.472532,-56.695487,"[{'id': 'arbr', 'name': 'ARBR', 'cable_id': 1906.0}, {'id': 'atlantis-2', 'name': 'Atlantis-2', 'cable_id': 1045.0}, {'id': 'bicentenario', 'name': 'Bicentenario', 'cable_id': 1633.0}, {'id': 'south-america-1-sam-1', 'name': 'South America-1 (SAm-1)', 'cable_id': 1083.0}, {'id': 'south-american-crossing-saclatin-american-nautilus-lan', 'name': 'South American Crossing (SAC)/Latin American Nautilus (LAN)', 'cable_id': 1084.0}, {'id': 'unisur', 'name': 'Unisur', 'cable_id': 1132.0}]"
861,"George Town, Bahamas",23.516551,-75.788007,"[{'id': 'bahamas-domestic-submarine-network-bdsni', 'name': 'Bahamas Domestic Submarine Network (BDSNi)', 'cable_id': 1510.0}]"
862,"Palermo, Italy",38.1215,13.358362,"[{'id': 'flag-europe-asia-fea', 'name': 'FLAG Europe-Asia (FEA)', 'cable_id': 1027.0}, {'id': 'seamewe-4', 'name': 'SeaMeWe-4', 'cable_id': 1035.0}]"
863,"Bandar Lampung, Indonesia",-5.40929,105.254107,"[{'id': 'jasuka', 'name': 'JASUKA', 'cable_id': 1844.0}]"
864,"Achnaba, United Kingdom",56.019416,-5.365787,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
865,"Gavá, Spain",41.304006,2.001348,"[{'id': 'penbal-5', 'name': 'PENBAL-5', 'cable_id': 1187.0}]"
866,"Mangawhai, New Zealand",-36.126145,174.574459,"[{'id': 'hawaiki', 'name': 'Hawaiki', 'cable_id': 1733.0}]"
867,"The Valley, Anguilla",18.217408,-63.057202,"[{'id': 'deep-blue-cable', 'name': 'Deep Blue Cable', 'cable_id': 1913.0}, {'id': 'eastern-caribbean-fiber-system-ecfs', 'name': 'Eastern Caribbean Fiber System (ECFS)', 'cable_id': 1290.0}]"
868,"Rayong, Thailand",12.670658,101.277351,"[{'id': 'malaysia-cambodia-thailand-mct-cable', 'name': 'Malaysia-Cambodia-Thailand (MCT) Cable', 'cable_id': 1776.0}]"
869,"Plerin, France",48.53474,-2.768083,"[{'id': 'flag-atlantic-1-fa-1', 'name': 'FLAG Atlantic-1 (FA-1)', 'cable_id': 1028.0}]"
870,"Otranto, Italy",40.14805,18.485703,"[{'id': 'italy-greece-1', 'name': 'Italy-Greece 1', 'cable_id': 1299.0}]"
871,"Lingang, China",30.935664,121.896091,"[{'id': 'new-cross-pacific-ncp-cable-system', 'name': 'New Cross Pacific (NCP) Cable System', 'cable_id': 1786.0}]"
872,"Puerto Chacabuco, Chile",-45.458294,-72.805098,"[{'id': 'fos-quellon-chacabuco', 'name': 'FOS Quellon-Chacabuco', 'cable_id': 1805.0}]"
873,"Cat Island, Bahamas",24.40333,-75.525898,"[{'id': 'arcos', 'name': 'ARCOS', 'cable_id': 1078.0}, {'id': 'bahamas-domestic-submarine-network-bdsni', 'name': 'Bahamas Domestic Submarine Network (BDSNi)', 'cable_id': 1510.0}]"
874,"Boca Raton, FL, United States",26.35051,-80.088939,"[{'id': 'bahamas-internet-cable-system-bics', 'name': 'Bahamas Internet Cable System (BICS)', 'cable_id': 1232.0}, {'id': 'colombia-florida-subsea-fiber-cfx-1', 'name': 'Colombia-Florida Subsea Fiber (CFX-1)', 'cable_id': 1554.0}, {'id': 'deep-blue-cable', 'name': 'Deep Blue Cable', 'cable_id': 1913.0}, {'id': 'globenet', 'name': 'GlobeNet', 'cable_id': 1076.0}, {'id': 'monet', 'name': 'Monet', 'cable_id': 1787.0}, {'id': 'south-america-1-sam-1', 'name': 'South America-1 (SAm-1)', 'cable_id': 1083.0}]"
875,"Ambalawi, Indonesia",-8.319396,118.76035,"[{'id': 'mataram-kupang-cable-system-mkcs', 'name': 'Mataram Kupang Cable System (MKCS)', 'cable_id': 1780.0}]"
876,"Velling, Sweden",55.471065,12.963831,"[{'id': 'denmark-sweden-16', 'name': 'Denmark-Sweden 16', 'cable_id': 1261.0}]"
877,"Miri, Malaysia",4.4253,114.007423,"[{'id': 'sistem-kabel-rakyat-1malaysia-skr1m', 'name': 'Sistem Kabel Rakyat 1Malaysia (SKR1M)', 'cable_id': 1828.0}]"
878,"Gahdhoo, Maldives",0.288803,73.455489,"[{'id': 'dhiraagu-cable-network', 'name': 'Dhiraagu Cable Network', 'cable_id': 1746.0}]"
879,"Puerto Montt, Chile",-41.460371,-72.953413,"[{'id': 'fibra-optica-austral', 'name': 'Fibra Optica Austral', 'cable_id': 1922.0}]"
880,"Whenuapai, New Zealand",-36.788816,174.623385,"[{'id': 'southern-cross-cable-network-sccn', 'name': 'Southern Cross Cable Network (SCCN)', 'cable_id': 1009.0}]"
881,"Hjørring, Denmark",57.456135,9.995571,"[{'id': 'denmark-norway-5', 'name': 'Denmark-Norway 5', 'cable_id': 1326.0}]"
882,"Al Hidd, Bahrain",26.241586,50.656183,"[{'id': 'gulf-bridge-international-cable-system-gbicsmiddle-east-north-africa-mena-cable-system', 'name': 'Gulf Bridge International Cable System (GBICS)/Middle East North Africa (MENA) Cable System', 'cable_id': 1598.0}]"
883,"Point Hope, Alaska, United States",68.347768,-166.808068,"[{'id': 'quintillion-subsea-cable-network', 'name': 'Quintillion Subsea Cable Network', 'cable_id': 1862.0}]"
884,"Baby Beach, Aruba",12.414139,-69.878683,"[{'id': 'alonso-de-ojeda', 'name': 'Alonso de Ojeda', 'cable_id': 1289.0}, {'id': 'pan-american-pan-am', 'name': 'Pan American (PAN-AM)', 'cable_id': 1073.0}]"
885,"Piti, Guam",13.464688,144.694688,"[{'id': 'atisa', 'name': 'Atisa', 'cable_id': 1874.0}, {'id': 'hantru1-cable-system', 'name': 'HANTRU1 Cable System', 'cable_id': 1605.0}, {'id': 'hong-kong-guam-hk-g', 'name': 'Hong Kong-Guam (HK-G)', 'cable_id': 1902.0}, {'id': 'pipe-pacific-cable-1-ppc-1', 'name': 'PIPE Pacific Cable-1 (PPC-1)', 'cable_id': 1520.0}, {'id': 'sea-us', 'name': 'SEA-US', 'cable_id': 1823.0}, {'id': 'tata-tgn-pacific', 'name': 'Tata TGN-Pacific', 'cable_id': 1155.0}]"
886,"Halifax, Nova Scotia, Canada",44.645801,-63.57395,"[{'id': 'gtt-atlantic', 'name': 'GTT Atlantic', 'cable_id': 1080.0}, {'id': 'gtt-express', 'name': 'GTT Express', 'cable_id': 1673.0}]"
887,"Trivendrum, India",8.79815,76.970233,"[{'id': 'warf-submarine-cable', 'name': 'WARF Submarine Cable', 'cable_id': 1517.0}]"
888,"Clarence Town, Bahamas",23.098338,-74.966181,"[{'id': 'bahamas-domestic-submarine-network-bdsni', 'name': 'Bahamas Domestic Submarine Network (BDSNi)', 'cable_id': 1510.0}]"
889,"San Juan, Puerto Rico, United States",18.465833,-66.106664,"[{'id': 'america-movil-submarine-cable-system-1-amx-1', 'name': 'America Movil Submarine Cable System-1 (AMX-1)', 'cable_id': 1686.0}, {'id': 'brusa', 'name': 'BRUSA', 'cable_id': 1873.0}, {'id': 'deep-blue-cable', 'name': 'Deep Blue Cable', 'cable_id': 1913.0}, {'id': 'global-caribbean-network-gcn', 'name': 'Global Caribbean Network (GCN)', 'cable_id': 1829.0}, {'id': 'pacific-caribbean-cable-system-pccs', 'name': 'Pacific Caribbean Cable System (PCCS)', 'cable_id': 1727.0}, {'id': 'south-america-1-sam-1', 'name': 'South America-1 (SAm-1)', 'cable_id': 1083.0}, {'id': 'southern-caribbean-fiber', 'name': 'Southern Caribbean Fiber', 'cable_id': 1619.0}]"
890,"Kelibia, Tunisia",36.849308,11.089906,"[{'id': 'didon', 'name': 'Didon', 'cable_id': 1772.0}, {'id': 'hannibal-system', 'name': 'HANNIBAL System', 'cable_id': 1621.0}, {'id': 'trapani-kelibia', 'name': 'Trapani-Kelibia', 'cable_id': 1555.0}]"
891,"Agats, Indonesia",-5.535632,138.121352,"[{'id': 'palapa-ring-east', 'name': 'Palapa Ring East', 'cable_id': 1938.0}]"
892,"Tumon Bay, Guam",13.51359,144.800548,"[{'id': 'australia-japan-cable-ajc', 'name': 'Australia-Japan Cable (AJC)', 'cable_id': 1102.0}, {'id': 'guam-okinawa-kyushu-incheon-goki', 'name': 'Guam Okinawa Kyushu Incheon (GOKI)', 'cable_id': 1692.0}]"
893,"Chaguaramas, Trinidad and Tobago",10.686162,-61.650806,"[{'id': 'deep-blue-cable', 'name': 'Deep Blue Cable', 'cable_id': 1913.0}, {'id': 'eclink', 'name': 'ECLink', 'cable_id': 1532.0}, {'id': 'eastern-caribbean-fiber-system-ecfs', 'name': 'Eastern Caribbean Fiber System (ECFS)', 'cable_id': 1290.0}, {'id': 'southern-caribbean-fiber', 'name': 'Southern Caribbean Fiber', 'cable_id': 1619.0}, {'id': 'suriname-guyana-submarine-cable-system-sg-scs', 'name': 'Suriname-Guyana Submarine Cable System (SG-SCS)', 'cable_id': 1612.0}]"
894,"Jimbaran, Indonesia",-8.784093,115.159864,"[{'id': 'jaka2ladema', 'name': 'JaKa2LaDeMa', 'cable_id': 1767.0}]"
895,"Saraemee, Indonesia",-8.796934,118.711815,"[{'id': 'mataram-kupang-cable-system-mkcs', 'name': 'Mataram Kupang Cable System (MKCS)', 'cable_id': 1780.0}]"
896,"Jacmel, Haiti",18.237342,-72.53636,"[{'id': 'deep-blue-cable', 'name': 'Deep Blue Cable', 'cable_id': 1913.0}]"
897,"Douala, Cameroon",4.047151,9.706313,"[{'id': 'sat-3wasc', 'name': 'SAT-3/WASC', 'cable_id': 1219.0}]"
898,"Domburg, Netherlands",51.56395,3.49616,"[{'id': 'farland-north', 'name': 'Farland North', 'cable_id': 1819.0}]"
899,"Majuro, Republic of Marshall Islands",7.116242,171.185691,"[{'id': 'hantru1-cable-system', 'name': 'HANTRU1 Cable System', 'cable_id': 1605.0}]"
900,"Al-Kheesa, Qatar",25.294346,51.519367,"[{'id': 'tata-tgn-gulf', 'name': 'Tata TGN-Gulf', 'cable_id': 1631.0}]"
901,"Swakopmund, Namibia",-22.678324,14.528088,"[{'id': 'africa-coast-to-europe-ace', 'name': 'Africa Coast to Europe (ACE)', 'cable_id': 1629.0}, {'id': 'west-african-cable-system-wacs', 'name': 'West African Cable System (WACS)', 'cable_id': 1560.0}]"
902,"Port-au-Prince, Haiti",18.542689,-72.343135,"[{'id': 'bahamas-domestic-submarine-network-bdsni', 'name': 'Bahamas Domestic Submarine Network (BDSNi)', 'cable_id': 1510.0}]"
903,"Chichiriviche, Venezuela",10.928569,-68.284495,"[{'id': 'venezuela-festoon', 'name': 'Venezuela Festoon', 'cable_id': 1094.0}]"
904,"Jacksonville, Florida, United States",30.331758,-81.655741,"[{'id': 'america-movil-submarine-cable-system-1-amx-1', 'name': 'America Movil Submarine Cable System-1 (AMX-1)', 'cable_id': 1686.0}, {'id': 'pacific-caribbean-cable-system-pccs', 'name': 'Pacific Caribbean Cable System (PCCS)', 'cable_id': 1727.0}, {'id': 'south-america-pacific-link-sapl', 'name': 'South America Pacific Link (SAPL)', 'cable_id': 1791.0}]"
905,"Pyapon, Myanmar",16.282204,95.681943,"[{'id': 'seamewe-3', 'name': 'SeaMeWe-3', 'cable_id': 1031.0}]"
906,"Scarinish, United Kingdom",56.503791,-6.808511,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
907,"Tanshui, Taiwan",25.181357,121.462595,"[{'id': 'apcn-2', 'name': 'APCN-2', 'cable_id': 1049.0}, {'id': 'eac-c2c', 'name': 'EAC-C2C', 'cable_id': 1592.0}, {'id': 'faster', 'name': 'FASTER', 'cable_id': 1794.0}, {'id': 'taiwan-strait-express-1-tse-1', 'name': 'Taiwan Strait Express-1 (TSE)-1', 'cable_id': 1636.0}, {'id': 'trans-pacific-express-tpe-cable-system', 'name': 'Trans-Pacific Express (TPE) Cable System', 'cable_id': 1513.0}]"
908,"Ratmalana, Sri Lanka",6.820392,79.889275,"[{'id': 'bay-of-bengal-gateway-bbg', 'name': 'Bay of Bengal Gateway (BBG)', 'cable_id': 1735.0}]"
909,"Naples, FL, United States",26.139096,-81.795792,"[{'id': 'deep-blue-cable', 'name': 'Deep Blue Cable', 'cable_id': 1913.0}]"
910,"La Guaira, Venezuela",10.603154,-66.889622,"[{'id': 'alba-1', 'name': 'ALBA-1', 'cable_id': 1529.0}]"
911,"Cockburn Town, Bahamas",24.052537,-74.530244,"[{'id': 'bahamas-domestic-submarine-network-bdsni', 'name': 'Bahamas Domestic Submarine Network (BDSNi)', 'cable_id': 1510.0}]"
912,"El Goro, Canary Islands, Spain",27.959396,-15.398741,"[{'id': 'canalink', 'name': 'Canalink', 'cable_id': 1666.0}, {'id': 'west-african-cable-system-wacs', 'name': 'West African Cable System (WACS)', 'cable_id': 1560.0}]"
913,"Pigeon Point, Trinidad and Tobago",11.16541,-60.840309,"[{'id': 'tt-1', 'name': 'TT-1', 'cable_id': 1799.0}]"
